activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
Not Determined,16467203,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1[C@H](NCc2[nH]cnc2-c2ccccc2)C[C@@H]2C[C@H]1C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3765206,,CHEMBL3765206,,False,,2757241,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467204,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,Cc1ncc(CN[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)[nH]1,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764660,,CHEMBL3764660,,False,,2757242,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467205,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,CCc1ncc(CN[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)[nH]1,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3765170,,CHEMBL3765170,,False,,2757243,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467206,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1[C@H](NCc2cnc(C3CC3)[nH]2)C[C@@H]2C[C@H]1C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764655,,CHEMBL3764655,,False,,2757244,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467207,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(C)c1ncc(CN[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)[nH]1,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764149,,CHEMBL3764149,,False,,2757245,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,16467208,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1[C@H](NCc2cnc(C(C)(C)C)[nH]2)C[C@@H]2C[C@H]1C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3763716,,CHEMBL3763716,4.94,False,http://www.openphacts.org/units/Nanomolar,2757246,=,1,True,=,,IC50,nM,,11600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,11.6
,16467209,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,CC(C)Cc1ncc(CN[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)[nH]1,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764043,,CHEMBL3764043,4.73,False,http://www.openphacts.org/units/Nanomolar,2757247,=,1,True,=,,IC50,nM,,18600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,18.6
Not Determined,16467210,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCCc1ncc(CN[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)[nH]1,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3765687,,CHEMBL3765687,,False,,2757248,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467211,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1[C@H](NCc2cnc(C3CCCC3)[nH]2)C[C@@H]2C[C@H]1C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764507,,CHEMBL3764507,,False,,2757249,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467212,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1[C@H](NCc2cnc(C3CCCCC3)[nH]2)C[C@@H]2C[C@H]1C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764933,,CHEMBL3764933,,False,,2757250,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,16467213,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1[C@H](NCc2cnc(-c3ccccc3)[nH]2)C[C@@H]2C[C@H]1C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764975,,CHEMBL3764975,4.96,False,http://www.openphacts.org/units/Nanomolar,2757251,=,1,True,=,,IC50,nM,,11000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,11.0
Not Determined,16467214,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1[C@H](NCc2cnc(-c3cccs3)[nH]2)C[C@@H]2C[C@H]1C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3765229,,CHEMBL3765229,,False,,2757487,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467215,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,CCc1nc(C)c(CN[C@@H]2C[C@@H]3C[C@H]([C@H]2C)C3(C)C)[nH]1,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3763849,,CHEMBL3763849,,False,,2757488,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467216,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,Cc1nc(C(C)C)[nH]c1CN[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3765041,,CHEMBL3765041,,False,,2757489,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,16467217,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,Cc1nc(C2CC2)[nH]c1CN[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764590,,CHEMBL3764590,4.67,False,http://www.openphacts.org/units/Nanomolar,2757490,=,1,True,=,,IC50,nM,,21400.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,21.4
,16467218,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1nc(C(C)C)[nH]c1CN[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3765636,,CHEMBL3765636,4.95,False,http://www.openphacts.org/units/Nanomolar,2757491,=,1,True,=,,IC50,nM,,11300.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,11.3
,16467219,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1nc(C2CC2)[nH]c1CN[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764314,,CHEMBL3764314,5.01,False,http://www.openphacts.org/units/Nanomolar,2757492,=,1,True,=,,IC50,nM,,9700.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,9.7
,16467220,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1nc(-c2ccccc2)[nH]c1CN[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764482,,CHEMBL3764482,4.79,False,http://www.openphacts.org/units/Nanomolar,2757493,=,1,True,=,,IC50,nM,,16100.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,16.1
Not Determined,16467221,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,C[C@H]1[C@H](NCc2cncn2C)C[C@@H]2C[C@H]1C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3763447,,CHEMBL3763447,,False,,2757494,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
Not Determined,16467222,[],CHEMBL3768987,Antiviral activity against amantadine-resistant Influenza A virus A/WSN/33(H1N1) expressing M2 S31N mutant ion channel infected in MDCK cells assessed as cell viability after 48 hrs by MTT assay,F,BAO_0000190,BAO_0000218,organism-based format,Cc1nc[nH]c1CN[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,,,CHEMBL3763156,Eur. J. Med. Chem.,2016,,CHEMBL3764131,,CHEMBL3764131,,False,,2757495,,1,False,,,IC50,,,,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,,,,
,16480705,[],CHEMBL3766256,Antiviral activity against Influenza A virus (A/Aichi/2/68(H3N2)) infected in MDCK cells assessed as inhibition of plaque formation pretreated with virus for 30 mins followed by host cell infection for 30 mins measured after 2 days by crystal violet staining assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(N)=O)C(C)C,,,CHEMBL3763029,Bioorg. Med. Chem.,2016,,CHEMBL3763996,,CHEMBL3763996,5.19,False,http://www.openphacts.org/units/Nanomolar,2756098,=,1,True,=,,IC50,nM,,6400.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,6.4
,16482904,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CC[C@H]1OC(=O)c2c(O)c(Cl)c(O)c(Cl)c21,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3769889,,CHEMBL3769889,,False,http://www.openphacts.org/units/Nanomolar,2761480,>,1,True,>,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,16482905,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1c(Cl)c(OC)cc(OC)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770974,,CHEMBL3770974,4.79,False,http://www.openphacts.org/units/Nanomolar,2761481,=,1,True,=,,IC50,nM,,16200.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,16.2
,16482906,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1c(Cl)c(OC)cc(O)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770424,,CHEMBL3770424,,False,http://www.openphacts.org/units/Nanomolar,2761479,>,1,True,>,,IC50,nM,,50000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,50.0
,16482907,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1c(Cl)c(O)cc(OC)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770799,,CHEMBL3770799,5.22,False,http://www.openphacts.org/units/Nanomolar,2761482,=,1,True,=,,IC50,nM,,6000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,6.0
,16482908,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1cc(O)c(Cl)c(OC)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770267,,CHEMBL3770267,4.94,False,http://www.openphacts.org/units/Nanomolar,2761483,=,1,True,=,,IC50,nM,,11400.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,11.4
,16482909,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1c(Cl)c(O)cc(O)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770276,,CHEMBL3770276,4.56,False,http://www.openphacts.org/units/Nanomolar,2761484,=,1,True,=,,IC50,nM,,27600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,27.6
,16482910,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1cc(O)c(Cl)c(O)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770699,,CHEMBL3770699,4.51,False,http://www.openphacts.org/units/Nanomolar,2761485,=,1,True,=,,IC50,nM,,30700.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,30.7
,16482911,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1cc(O)cc(O)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770063,,CHEMBL3770063,,False,http://www.openphacts.org/units/Nanomolar,2761486,>,1,True,>,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,16482912,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1cc(O)cc(OC)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770809,,CHEMBL3770809,4.13,False,http://www.openphacts.org/units/Nanomolar,2761487,=,1,True,=,,IC50,nM,,74900.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,74.9
,16482913,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1c(Cl)c(O)c(Cl)c(O)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3771145,,CHEMBL3771145,4.42,False,http://www.openphacts.org/units/Nanomolar,2761488,=,1,True,=,,IC50,nM,,38200.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,38.2
,16482914,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1c(Cl)c(OC)c(Cl)c(O)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770050,,CHEMBL3770050,,False,http://www.openphacts.org/units/Nanomolar,2761489,>,1,True,>,,IC50,nM,,50000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,50.0
,16482915,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1c(Cl)c(O)c(Cl)c(OC)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3769664,,CHEMBL3769664,4.65,False,http://www.openphacts.org/units/Nanomolar,2761490,=,1,True,=,,IC50,nM,,22600.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,22.6
,16482916,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1c(Cl)c(OC)c(Cl)c(OC)c1Oc1c(Cl)c(O)c(Cl)c2c1C(=O)O[C@@H]2CC,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3771089,,CHEMBL3771089,,False,http://www.openphacts.org/units/Nanomolar,2761491,>,1,True,>,,IC50,nM,,50000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,50.0
,16482917,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCCc1cc(O)cc(O)c1C(=O)O,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL3770020,,CHEMBL3770020,,False,http://www.openphacts.org/units/Nanomolar,2761492,>,1,True,>,,IC50,nM,,100000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,100.0
,16482918,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL1229,OSELTAMIVIR,CHEMBL1229,5.00,False,http://www.openphacts.org/units/Nanomolar,2761493,=,1,True,=,,IC50,nM,,10000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,10.0
,16482919,[],CHEMBL3772501,Antiviral activity against Influenza A virus A/WSN/1933 (H1N1) infected in MDCK cells assessed as protection against virus induced cytopathic effect after 40 hrs by Celltiter-Glo assay,F,BAO_0000190,BAO_0000218,organism-based format,NC12CC3CC(CC(C3)C1)C2,,,CHEMBL3769343,Eur. J. Med. Chem.,2016,,CHEMBL660,AMANTADINE,CHEMBL660,4.89,False,http://www.openphacts.org/units/Nanomolar,2761494,=,1,True,=,,IC50,nM,,13000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,13.0
,16535779,[],CHEMBL3788873,Antiviral activity against Influenza A virus H1N1 infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 48 hrs by crystal violet staining-based microplate reader analysis,F,BAO_0000190,BAO_0000218,organism-based format,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,,,CHEMBL3784946,J. Nat. Prod.,2016,,CHEMBL1229,OSELTAMIVIR,CHEMBL1229,7.77,False,http://www.openphacts.org/units/Nanomolar,2767519,=,1,True,=,,IC50,nM,,16.9,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,nM,UO_0000065,,16.9
,16535780,[],CHEMBL3788873,Antiviral activity against Influenza A virus H1N1 infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 48 hrs by crystal violet staining-based microplate reader analysis,F,BAO_0000190,BAO_0000218,organism-based format,CC[C@H]1O[C@@H]2O[C@H](/C=C/C=C/C=C/c3oc(=O)cc(OC)c3C)[C@H](O)[C@]2(C)[C@@]1(C)O,,,CHEMBL3784946,J. Nat. Prod.,2016,,CHEMBL3758613,,CHEMBL3758613,6.27,False,http://www.openphacts.org/units/Nanomolar,2767517,=,1,True,=,,IC50,nM,,540.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.54
,16535781,[],CHEMBL3788873,Antiviral activity against Influenza A virus H1N1 infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 48 hrs by crystal violet staining-based microplate reader analysis,F,BAO_0000190,BAO_0000218,organism-based format,CC[C@H]1O[C@@H]2O[C@H](/C=C/C=C\C=C\c3oc(=O)cc(OC)c3C)[C@H](O)[C@]2(C)[C@@]1(C)O,,,CHEMBL3784946,J. Nat. Prod.,2016,,CHEMBL3785124,,CHEMBL3785124,6.64,False,http://www.openphacts.org/units/Nanomolar,2768277,=,1,True,=,,IC50,nM,,230.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,0.23
,16535782,[],CHEMBL3788873,Antiviral activity against Influenza A virus H1N1 infected in MDCK cells assessed as inhibition of virus-induced cytopathic effect after 48 hrs by crystal violet staining-based microplate reader analysis,F,BAO_0000190,BAO_0000218,organism-based format,CO[C@H]1c2c(c(C)c(C)oc2=O)O[C@@]2(C)[C@H]1[C@@H](C)[C@]1(O)CC(=O)C(C)(C)C(=O)[C@@]1(O)[C@H]2O,,,CHEMBL3784946,J. Nat. Prod.,2016,,CHEMBL3785705,,CHEMBL3785705,,False,http://www.openphacts.org/units/Nanomolar,2768272,>,1,True,>,,IC50,nM,,20000.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,uM,UO_0000065,,20.0
,16570472,[],CHEMBL3802799,Antiviral activity against Influenza virus A/PC/1/73 (H3N2) infected in MDCK cells treated for 10 mins measured after 1 hr by neutral red or crystal violet staining-based assay,F,BAO_0000190,BAO_0000218,organism-based format,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1C#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,,,CHEMBL3797183,MedChemComm,2016,,CHEMBL3797928,,CHEMBL3797928,8.70,False,http://www.openphacts.org/units/Nanomolar,2773084,=,1,True,=,,IC50,nM,,2.0,CHEMBL613740,Influenza A virus,Influenza A virus,11320,,,IC50,nM,UO_0000065,,2.0
